article_name,country,revision_id,population,article_quality
Hansina Christiaan,namibia,757074156,2.5,Stub
Elma Dienda,namibia,757074197,2.5,Stub
Clara Gowases,namibia,757074271,2.5,Stub
Petrina Haingura,namibia,757074308,2.5,Stub
Agnes Kafula,namibia,757075026,2.5,Stub
Rosa Kavara,namibia,757075263,2.5,Stub
Ngohauvi Lydia Kavetu,namibia,757075306,2.5,Stub
Agnes Limbo,namibia,757075328,2.5,Start
Teopolina Mushelenga,namibia,757075486,2.5,Stub
Pashukeni Shoombe,namibia,757076190,2.5,Stub
Katrina Hanse-Himarwa,namibia,757565608,2.5,Stub
Henock Kankoshi,namibia,757916897,2.5,Stub
Ida Hoffmann,namibia,758853149,2.5,Stub
Sirkka Ausiku,namibia,763773708,2.5,Start
Royal /Ui/o/oo,namibia,765635399,2.5,Stub
Andrew Matjila,namibia,767169616,2.5,Stub
Nathaniel Maxuilili,namibia,768127257,2.5,Stub
Richard Kamwi,namibia,768705466,2.5,Start
Joel Kaapanda,namibia,768706125,2.5,Start
Rebecca Ndjoze-Ojo,namibia,768706805,2.5,Start
Pohamba Shifeta,namibia,768706876,2.5,Start
Uahekua Herunga,namibia,768707364,2.5,Stub
Silvia Makgone,namibia,768707856,2.5,Stub
Uilika Nambahu,namibia,768797762,2.5,Stub
Pauline Dempers,namibia,768809413,2.5,Start
Kovambo Nujoma,namibia,768878536,2.5,Start
Penehupifo Pohamba,namibia,770535053,2.5,Start
Hendrik Witbooi (politician),namibia,772596247,2.5,Start
Ben Amathila,namibia,773039495,2.5,Start
Heiko Lucks,namibia,773070957,2.5,Stub
Netumbo Nandi-Ndaitwah,namibia,773073864,2.5,Start
Erasmus Hendjala,namibia,773588389,2.5,Stub
Cornelius Thuhageni Njoba,namibia,774841020,2.5,Stub
Jurie Viljoen,namibia,777857622,2.5,Start
Kandy Nehova,namibia,778252266,2.5,Stub
Laura McLeod-Katjirua,namibia,779986740,2.5,Start
Lempy Lucas,namibia,780240233,2.5,Start
Jager Afrikaner,namibia,781797749,2.5,Start
Jan Jonker Afrikaner,namibia,781797819,2.5,Stub
Usutuaije Maamberua,namibia,782432741,2.5,Start
Lucia Witbooi,namibia,782487405,2.5,Stub
Philemon Moongo,namibia,782702063,2.5,Start
Margaret Mensah-Williams,namibia,783424239,2.5,Start
Marlene Mungunda,namibia,783659445,2.5,Stub
Matheus Shikongo,namibia,783936425,2.5,Stub
Hendrina Afrikaner,namibia,785009070,2.5,Stub
Nickey Iyambo,namibia,785237742,2.5,C
Willem Konjore,namibia,785239830,2.5,Stub
Christian Afrikaner,namibia,785267613,2.5,Stub
Manasse ǃNoreseb,namibia,787159099,2.5,GA
Emil Appolus,namibia,787547117,2.5,Start
Saara Kuugongelwa,namibia,787813373,2.5,Start
Bernhardt Esau,namibia,787890930,2.5,Start
John Pandeni,namibia,788618481,2.5,Start
Loide Kasingo,namibia,788620617,2.5,Start
Anton von Wietersheim,namibia,789457805,2.5,Start
Emma Tuahepa,namibia,789936651,2.5,Stub
Template:Namibian-politician-stub,namibia,789946235,2.5,Stub
Asser Mbai,namibia,789979998,2.5,Stub
Piet van der Walt,namibia,790732456,2.5,Stub
Tom Alweendo,namibia,790926872,2.5,Stub
Jeremia Nambinga,namibia,790971471,2.5,Stub
Lucia Basson,namibia,791521544,2.5,Stub
Monica Geingos,namibia,792295818,2.5,Stub
Albert Kawana,namibia,792363345,2.5,Start
Buddy Wentworth,namibia,792553915,2.5,Stub
Bernadus Swartbooi,namibia,792730125,2.5,Stub
Sophia Shaningwa,namibia,793644087,2.5,Stub
Clemens Kapuuo,namibia,794649810,2.5,C
Joseph Obgeb Jimmy,namibia,797028914,2.5,Stub
Andreas Shipanga,namibia,797218947,2.5,C
Hermanus Beukes,namibia,797219044,2.5,Stub
Elaine Trepper,namibia,797422099,2.5,Stub
Anton Lubowski,namibia,797926029,2.5,Start
John Ya-Otto,namibia,798445586,2.5,Stub
Peya Mushelenga,namibia,798678085,2.5,Start
Rosa Namises,namibia,798722629,2.5,C
Mohammed Stuart,namibia,799023818,2.5,Stub
David Namwandi,namibia,799202571,2.5,Start
Dawid Boois,namibia,799283073,2.5,Start
Nora Schimming-Chase,namibia,799298806,2.5,Stub
Peter Naholo,namibia,799511171,2.5,Stub
Monica Nashandi,namibia,799557543,2.5,C
Sakaria Nashandi,namibia,799557683,2.5,Stub
Penda Ya Ndakolo,namibia,799557832,2.5,Stub
Wilfried Emvula,namibia,799559369,2.5,Stub
Elia Kaiyamo,namibia,799560238,2.5,Start
Marx Nekongo,namibia,799561144,2.5,Stub
Priscilla Beukes,namibia,799566361,2.5,Stub
Philemon Malima,namibia,799949216,2.5,Start
Rosalia Nghidinwa,namibia,800002912,2.5,Start
Rudolph Kamburona,namibia,800014905,2.5,Stub
Samuel Mbambo,namibia,800067483,2.5,Start
Brendan Simbwaye,namibia,800092405,2.5,Start
First Lady of Namibia,namibia,800356701,2.5,Stub
Doreen Sioka,namibia,800360997,2.5,Start
Steve Bezuidenhout,namibia,800697620,2.5,Stub
Erastus Uutoni,namibia,801845003,2.5,Stub
Pendukeni Iivula-Ithana,namibia,803055843,2.5,C
Nehale Mpingana,namibia,803403039,2.5,Start
John Mabuku,namibia,804447986,2.5,Stub
Libertina Amathila,namibia,804939484,2.5,Start
Frans Indongo,namibia,804964495,2.5,Start
Eric Biwa,namibia,804964895,2.5,Stub
Steve Mogotsi,namibia,805008003,2.5,Stub
Clara Bohitile,namibia,805008074,2.5,Start
Michael Goreseb,namibia,805053642,2.5,Stub
Lydia Katjita,namibia,805054018,2.5,Start
Asser Kuveri Kapere,namibia,805055267,2.5,Start
Immanuel Ngatjizeko,namibia,805120872,2.5,Start
Elijah Ngurare,namibia,805772941,2.5,Start
Sacky Shanghala,namibia,805855320,2.5,Start
Angelika Muharukua,namibia,805981237,2.5,Start
Martin Andjaba,namibia,806653470,2.5,Stub
Jonker Afrikaner,namibia,806995404,2.5,Start
Kanuni (hompa),namibia,807120122,2.5,Start
Gustaphine Tjombe,namibia,807168546,2.5,Stub
Template:Nigeria-politician-stub,nigeria,391862819,195.9,Stub
Template:Nigeria-diplomat-stub,nigeria,548342756,195.9,Stub
Template:Nigeria-activist-stub,nigeria,563278068,195.9,Stub
Aliyu Ibrahim Gebi,nigeria,639021339,195.9,Stub
Azeez Issa Adesiji,nigeria,671511760,195.9,Stub
Salisu Buhari,nigeria,677435096,195.9,Stub
Template:RiversState-politician-stub,nigeria,683127263,195.9,Stub
Template:Abia State-politician-stub,nigeria,683996491,195.9,Stub
Igwe Aja-Nwachukwu,nigeria,691389889,195.9,Stub
Christopher Nwankwo,nigeria,696479863,195.9,Stub
Henry Ajomale,nigeria,704094181,195.9,Stub
Kolapo Ishola,nigeria,704235837,195.9,Start
Philip O. Emafo,nigeria,704719275,195.9,Stub
Gidado dan Laima,nigeria,705586751,195.9,Start
Jolly Nyame,nigeria,706146554,195.9,Stub
Michael Botmang,nigeria,709667983,195.9,Start
Aliyu Musa,nigeria,710281144,195.9,Stub
Suleiman Takuma,nigeria,710317252,195.9,Start
Igwegbe Odum,nigeria,710422165,195.9,Stub
Isaac Shaahu,nigeria,710510120,195.9,Stub
Ahmed Musa (politician),nigeria,710510264,195.9,Stub
John Kadiya,nigeria,710510671,195.9,Stub
Mahmud Tukur,nigeria,710518211,195.9,Stub
Dapo Sarumi,nigeria,710533184,195.9,Stub
Abraham Imogie,nigeria,710533207,195.9,Stub
Adelusi Adeluyi,nigeria,710533503,195.9,Stub
Samuel Edem,nigeria,710985648,195.9,Stub
Jacob Obande,nigeria,711417189,195.9,Stub
Abba Habib,nigeria,711545907,195.9,Stub
Ganiyu Dawodu,nigeria,711978679,195.9,Stub
Wahab Goodluck,nigeria,712081212,195.9,Stub
Eddie Mbadiwe,nigeria,712155706,195.9,Stub
George Agbazika Innih,nigeria,712289148,195.9,Start
Oluseyi Bajulaiye,nigeria,712500159,195.9,Stub
Vincent Eze Ogbulafor,nigeria,714196192,195.9,Stub
Joseph Tarka,nigeria,715792629,195.9,Start
Peter Onu,nigeria,716145017,195.9,Stub
Ayisha Osori,nigeria,717055090,195.9,Start
Chukwuemeka Ujam,nigeria,717185387,195.9,Stub
Mamuda Aliyu Shinkafi,nigeria,717224947,195.9,Stub
Steven Lawani,nigeria,717363689,195.9,Stub
John Ewerekumoh Yeri,nigeria,717535392,195.9,Stub
Sani Ndanusa,nigeria,717537537,195.9,Start
Musa Inuwa,nigeria,717577322,195.9,Stub
Shehu Kangiwa,nigeria,717579914,195.9,Start
Usman Faruk,nigeria,717587144,195.9,Start
Mike Attah,nigeria,717587540,195.9,Stub
Datti Abubakar,nigeria,717588432,195.9,Stub
John Kpera,nigeria,717589198,195.9,Start
Mustapha Ismail,nigeria,717595920,195.9,Stub
Joe Kalu-Igboama,nigeria,717595956,195.9,Stub
Tanko Zubairu,nigeria,717597698,195.9,Stub
Sunday Tuoyo,nigeria,717601015,195.9,Stub
Sunday Abiodun Olukoya,nigeria,717602204,195.9,Stub
Tony Ene Asuquo,nigeria,717628113,195.9,Stub
Chukwuemeka Chikelu,nigeria,717711844,195.9,Start
Broderick Bozimo,nigeria,717802214,195.9,Stub
Olu Agunloye,nigeria,717872176,195.9,Stub
Saidu Barda,nigeria,718146373,195.9,Start
Werinipre Seibarugo,nigeria,718210388,195.9,Stub
Musa Usman,nigeria,718225373,195.9,Stub
Omoniyi Caleb Olubolade,nigeria,718461820,195.9,Start
Sefiu Adegbenga Kaka,nigeria,719905993,195.9,Stub
Kingsley Esiso,nigeria,720011103,195.9,Stub
Ikeje Asogwa,nigeria,720083087,195.9,Start
Ignatius Olisemeka,nigeria,720161941,195.9,Stub
Alhaji Hassan Dalhat,nigeria,721581071,195.9,Stub
Maurice Ekpenyong,nigeria,722438087,195.9,Stub
Joshua M. Lidani,nigeria,722467684,195.9,Stub
Haliru Dantoro,nigeria,722859616,195.9,Stub
Patrick Ekpotu,nigeria,723745966,195.9,Stub
Saviour Friday Udoh,nigeria,725060895,195.9,Stub
Ibrahim Dasuki Jalo-Waziri,nigeria,725377530,195.9,Start
Stephen Oluwole Awokoya,nigeria,725642924,195.9,Start
Yinka Durosinmi,nigeria,725668970,195.9,Start
Mahmud Shinkafi,nigeria,726805368,195.9,Stub
Muhammed K. Abubakar,nigeria,726818559,195.9,Stub
Nduese Essien,nigeria,726818744,195.9,Start
Oladapo Afolabi,nigeria,727741721,195.9,Start
Lloyd Chukwuemeka,nigeria,730632839,195.9,Stub
Jerry Needam,nigeria,730842731,195.9,Stub
Ojo Maduekwe,nigeria,731021539,195.9,Start
Clifford Ohiagu,nigeria,731276297,195.9,Stub
Njoku Nnamdi,nigeria,731276344,195.9,Stub
Iheanacho Obioma,nigeria,731276359,195.9,Stub
Uchechukwu N. Maduako,nigeria,731276379,195.9,Stub
Anthony Eze Enwereuzor,nigeria,731276422,195.9,Stub
Macebuh Chinonyerem,nigeria,731276452,195.9,Stub
Nwakanwa Chimaobi,nigeria,731276490,195.9,Stub
Ameh Ebute,nigeria,731276619,195.9,Stub
Tanimowo Ogunlesi,nigeria,731579887,195.9,Stub
Raphael Nomiye,nigeria,732432078,195.9,Start
Elizabeth Ativie,nigeria,737060177,195.9,Start
Achike Udenwa,nigeria,737673853,195.9,Stub
Michael O. Chinda,nigeria,737771495,195.9,Stub
Martins Amaewhule,nigeria,737781073,195.9,Stub
Frank Eke,nigeria,737787109,195.9,Stub
Sarafa Tunji Ishola,nigeria,739125240,195.9,Start
John Mark Inienger,nigeria,739129789,195.9,Start
Adamu Waziri,nigeria,739175973,195.9,Start
Abubakar Sadiq A. Mohammed,nigeria,739176020,195.9,Stub
Aliyu Obaje,nigeria,740306640,195.9,Stub
L. A. Fabunmi,nigeria,740447269,195.9,Stub
Temi Ejoor,nigeria,741172432,195.9,Stub
John Yakubu,nigeria,742117154,195.9,Stub
Boniface S. Emerengwa,nigeria,742243239,195.9,Stub
Abdullahi Balarabe Salame,nigeria,742594594,195.9,Stub
Patrick Koshoni,nigeria,742684693,195.9,Start
Samuel Ogeh,nigeria,743083415,195.9,Stub
Tatari Ali,nigeria,743190896,195.9,Start
Odigha Odigha,nigeria,743856621,195.9,Stub
Aminu Safana,nigeria,743862677,195.9,Stub
Mohammed Bello Adoke,nigeria,744087654,195.9,Start
Samuel Bassey,nigeria,744117777,195.9,Start
Oluyemi Adeniji,nigeria,744916250,195.9,Start
Oseleye Ojuka,nigeria,745439794,195.9,Stub
Edwin Ume-Ezeoke,nigeria,745595238,195.9,Stub
Raymond Njoku,nigeria,745786235,195.9,Start
Tunji Otegbeye,nigeria,746273474,195.9,C
Aminu Bashir Wali,nigeria,746438262,195.9,Start
Bashir Yuguda,nigeria,746534137,195.9,Stub
Frank Ajobena,nigeria,746565081,195.9,Stub
Yarima Ibrahim,nigeria,746756722,195.9,Stub
Sylvester Ugoh,nigeria,747244277,195.9,Stub
National Security Advisor (Nigeria),nigeria,747988410,195.9,Stub
Louis Mbanefo,nigeria,748101471,195.9,C
Olugbenga Ashiru,nigeria,748515743,195.9,Stub
Nuhu Bamalli,nigeria,748633284,195.9,Stub
"List of Governors of Northern Region, Nigeria",nigeria,751053462,195.9,Stub
Adejoke Orelope-Adefulire,nigeria,751780937,195.9,Stub
Remi Babalola,nigeria,752461243,195.9,Start
Onaolapo Soleye,nigeria,752630175,195.9,Stub
Dahiru Mohammed,nigeria,753093526,195.9,Start
Dan Nwanyanwu,nigeria,753193542,195.9,Start
Sebastian Okechukwu Mezu,nigeria,753200315,195.9,Start
James Shaibu Barka,nigeria,753201175,195.9,Start
Danburam Abubakar Nuhu,nigeria,753215523,195.9,Start
Tanko Yakasai,nigeria,753870254,195.9,Stub
Ayo Fasanmi,nigeria,755225924,195.9,Stub
Timothy Shelpidi,nigeria,755597113,195.9,Stub
Feyisetan Fayose,nigeria,756222460,195.9,Stub
Eme Okoro,nigeria,756322600,195.9,Stub
Chukwuemeka Ngozichineke Wogu,nigeria,756392289,195.9,Start
Sadiya Umar Farouq,nigeria,756592132,195.9,Start
Ibrahim Bunu,nigeria,756731872,195.9,Start
Mojisola Adekunle-Obasanjo,nigeria,756827056,195.9,Stub
Yetunde Onanuga,nigeria,756833464,195.9,Stub
Musa Mohammed Sada,nigeria,757006942,195.9,Stub
Ebun Oyagbola,nigeria,757336511,195.9,Start
Tejumade Alakija,nigeria,757338458,195.9,Start
Gbolahan Olusegun Yishawu,nigeria,757463566,195.9,Stub
Chinwe Obaji,nigeria,757540500,195.9,Start
Fidelis Makka,nigeria,757551494,195.9,Start
Fidelia Njeze,nigeria,757562345,195.9,Start
Helen Esuene,nigeria,757563136,195.9,Start
Manuela George-Izunwa,nigeria,757613940,195.9,C
Ruqayyah Ahmed Rufa'i,nigeria,757616922,195.9,Start
Clever Ikisikpo,nigeria,757765871,195.9,Start
Samuel Adesina,nigeria,757792473,195.9,Stub
Wilberforce Juta,nigeria,757814345,195.9,Start
Mohammed Lawal,nigeria,758372520,195.9,Start
Labaran Maku,nigeria,758525626,195.9,Start
Nkechi Ikpeazu,nigeria,758541021,195.9,Start
Mamman Kontagora,nigeria,759171415,195.9,Start
Lamidi Adedibu,nigeria,759508235,195.9,Start
Sarah Jibril,nigeria,759698330,195.9,C
Ahmad Babba Kaita,nigeria,760030043,195.9,Stub
Leo Segun Ajiborisha,nigeria,760064451,195.9,Start
Deputy President of the Nigerian Senate,nigeria,760126403,195.9,Stub
Walter Feghabo,nigeria,760163064,195.9,Stub
Akanbi Oniyangi,nigeria,760390131,195.9,Stub
Willie Obiano,nigeria,760603745,195.9,Start
Chukwuebuka Anisiobi,nigeria,761658964,195.9,Stub
Mohammed Kumalia,nigeria,762063203,195.9,Stub
Gaius Obaseki,nigeria,762106197,195.9,Start
Abd al-Qadir (Sokoto),nigeria,762195257,195.9,Stub
Olugbenga Onaolapo Obadara,nigeria,762379856,195.9,Stub
Ahmed Aboki Abdullahi,nigeria,762496894,195.9,Stub
Friday Osanebi,nigeria,762732359,195.9,Start
Abdulkadir Kure,nigeria,763271950,195.9,Stub
Kande Balarabe,nigeria,763593394,195.9,Stub
Richard Okonye,nigeria,763681992,195.9,Start
Sabo Bakin Zuwo,nigeria,763697656,195.9,Start
Mamman Shata,nigeria,763883697,195.9,Start
Felix Hyatt,nigeria,763999983,195.9,Stub
Zacheus Chukwukaelo Obi,nigeria,764970868,195.9,Stub
Michael Opeyemi Bamidele,nigeria,765023792,195.9,Start
Akachukwu Sullivan Nwankpo,nigeria,765041723,195.9,C
Lekan Salami,nigeria,765049939,195.9,Start
Moses Da Rocha,nigeria,765260051,195.9,Start
Oluwaseyi Makinde,nigeria,765263822,195.9,C
Yusuf Musa Nagogo,nigeria,765273612,195.9,Start
Saidu Samaila Sambawa,nigeria,765320219,195.9,Start
Segun Abraham,nigeria,765563643,195.9,Start
Bukar Shaib,nigeria,766493465,195.9,Stub
Alhaji Yahaya Madawaki,nigeria,766945320,195.9,Start
Gabriel Suswam,nigeria,767628905,195.9,Start
Sir Jude Ejiogu,nigeria,768045378,195.9,Stub
Sheikh Ahmed Abdullah,nigeria,768212416,195.9,Start
Samson Omeruah,nigeria,768292967,195.9,Start
Dabo Aliyu,nigeria,768440728,195.9,Stub
Ibrahim Kazaure,nigeria,768484304,195.9,Stub
Josaiah Ndubuisi Wachuku,nigeria,768489794,195.9,Stub
Bassey Asuquo,nigeria,768587573,195.9,Stub
Michael Otedola,nigeria,768611476,195.9,Start
Clem Ohameze,nigeria,768747977,195.9,Start
Hadiza Bala Usman,nigeria,769343495,195.9,Start
Abubakar Malami,nigeria,769900146,195.9,Start
Ifeanyi Ugwuanyi,nigeria,770052156,195.9,Start
Steve Ayorinde,nigeria,770262490,195.9,Start
Richard Akinjide,nigeria,770262534,195.9,Start
Sirika Hadi,nigeria,771454540,195.9,Start
Ahmed Idris,nigeria,771500609,195.9,Stub
Grace Ekpiwhre,nigeria,771833733,195.9,Start
Victor Akande,nigeria,772191879,195.9,Stub
Eziuche Ubani,nigeria,772363251,195.9,Start
Isyaku Ibrahim,nigeria,772366075,195.9,Start
Rilwanu Lukman,nigeria,772635428,195.9,C
Edmund Daukoru,nigeria,772635472,195.9,Start
Augustus Aikhomu,nigeria,772962322,195.9,Start
Felix A. Obuah,nigeria,773417427,195.9,Start
Mike Akhigbe,nigeria,773596602,195.9,Start
Omotayo Oduntan,nigeria,773766121,195.9,Stub
Amal Pepple,nigeria,773923186,195.9,Start
Haliru Zakari Jikantoro,nigeria,774077595,195.9,Stub
Virginia Etiaba,nigeria,774143828,195.9,Start
John Nnia Nwodo,nigeria,774178817,195.9,Start
Samuel Ikon,nigeria,774250291,195.9,Start
Ishaya Mark Aku,nigeria,774378994,195.9,Start
Ibrahim Gusau,nigeria,774470803,195.9,Stub
Idris Waziri,nigeria,774519887,195.9,Stub
Stephen Oru,nigeria,774657494,195.9,Start
Donald Duke,nigeria,775247499,195.9,Start
Magaji Muhammed,nigeria,775487584,195.9,Stub
Henry Okon Archibong,nigeria,775705253,195.9,Stub
Janet Nwadiogo Mokelu,nigeria,776130152,195.9,Start
Philip Shaibu,nigeria,776318059,195.9,Start
Jereton Mariere,nigeria,776503248,195.9,Start
Reynolds Bekinbo Dagogo-Jack,nigeria,776690769,195.9,C
Mudasiru Oyetunde Hussein,nigeria,776822971,195.9,Start
List of ambassadors of Nigeria,nigeria,776971035,195.9,Stub
John Okechukwuemeka,nigeria,777156398,195.9,Start
Joy Ogwu,nigeria,777639961,195.9,Start
Stephen Akiga,nigeria,777804573,195.9,Start
Adedeji Adeleke,nigeria,777928073,195.9,Stub
Isa Yuguda,nigeria,778076626,195.9,Start
Kashim Ibrahim-Imam,nigeria,778399850,195.9,Start
Kayode Otitoju,nigeria,778492762,195.9,Start
Kema Chikwe,nigeria,778591078,195.9,Start
Olusegun Olutoyin Aganga,nigeria,779173965,195.9,C
Rita Akpan,nigeria,779397776,195.9,Start
Aishat Ismail,nigeria,779397867,195.9,Start
Maryam Ciroma,nigeria,779397948,195.9,Start
Saudatu Bungudu,nigeria,779398071,195.9,Stub
Jerry Gana,nigeria,779398200,195.9,Start
Salamatu Hussaini Suleiman,nigeria,779398347,195.9,Start
Josephine Anenih,nigeria,779398522,195.9,Start
Khairat Abdulrazaq-Gwadabe,nigeria,779398761,195.9,Start
Patricia Akwashiki,nigeria,779399917,195.9,Start
Iyabo Anisulowo,nigeria,779400398,195.9,Start
Kofoworola Bucknor,nigeria,779408691,195.9,Stub
Mbonu Ojike,nigeria,779424593,195.9,C
Badaru Abubakar,nigeria,779439478,195.9,Start
Abubakar Mohammed,nigeria,779487320,195.9,Stub
Adamu Garba Talba,nigeria,779487343,195.9,Start
Ahmed Muhammad Maccido,nigeria,779487453,195.9,Stub
Akinlabi Olasunkanmi,nigeria,779487474,195.9,Start
Andrew Babalola,nigeria,779487494,195.9,Stub
Audu Idris Umar,nigeria,779487581,195.9,Start
Baba Tela,nigeria,779487593,195.9,Start
Ben-Collins Ndu,nigeria,779487623,195.9,Start
Dahiru Bako Gassol,nigeria,779487749,195.9,Stub
Festus Olabode Ola,nigeria,779487894,195.9,Stub
Gbenga Ogunniya,nigeria,779487925,195.9,Start
Gregory Ngaji,nigeria,779487945,195.9,Start
Gyang Dalyop Datong,nigeria,779487950,195.9,Start
Haruna Abubakar,nigeria,779487992,195.9,Stub
Haruna Aziz Zeego,nigeria,779487993,195.9,Stub
Hassan Muhammed Gusau,nigeria,779487997,195.9,Stub
Hosea Ehinlanwo,nigeria,779488003,195.9,Start
Hyde Onuaguluchi,nigeria,779488005,195.9,Stub
Ibiapuye Martyns-Yellowe,nigeria,779488016,195.9,Stub
Ibrahim Kura Mohammed,nigeria,779488019,195.9,Start
Ibrahim Kuta,nigeria,779488020,195.9,Start
Ibrahim Muhammed Kirikasama,nigeria,779488031,195.9,Start
Idi Othman Guda,nigeria,779488036,195.9,Stub
Idris Abubakar,nigeria,779488041,195.9,Start
Ifeanyi Ararume,nigeria,779488044,195.9,Stub
Ikechukwu Obiorah,nigeria,779488064,195.9,Start
Isa Mohammed (Nigerian senator),nigeria,779488066,195.9,Stub
John Azuta-Mbata,nigeria,779488110,195.9,Start
Jonathan Zwingina,nigeria,779488117,195.9,Stub
Joseph Olatunji Ajayi,nigeria,779488124,195.9,Stub
Joseph Waku,nigeria,779488126,195.9,Stub
Jubril Aminu,nigeria,779488141,195.9,Start
Julius Ucha,nigeria,779488144,195.9,Start
Kaka Mallam Yale,nigeria,779488147,195.9,Start
Kawu Peto Dukku,nigeria,779488152,195.9,Start
Lawrence Ayo,nigeria,779488173,195.9,Stub
Mohammed A. Muhammed,nigeria,779488234,195.9,Start
Mohammed Adamu Bello,nigeria,779488239,195.9,Start
Mohammed Tukur Liman,nigeria,779488251,195.9,Stub
Moji Akinfenwa,nigeria,779488252,195.9,Start
Nimi Barigha-Amange,nigeria,779488273,195.9,Start
Omololu Meroyi,nigeria,779488303,195.9,Start
Osita Izunaso,nigeria,779488337,195.9,Start
Otaru Salihu Ohize,nigeria,779488339,195.9,Stub
Patrick Aga,nigeria,779488345,195.9,Stub
Patrick Osakwe,nigeria,779488348,195.9,Start
Roland Owie,nigeria,779488355,195.9,Stub
Sa'idu Ahmed Alkali,nigeria,779488356,195.9,Start
Sahabi Alhaji Yaú,nigeria,779488360,195.9,Start
Saidu Kumo,nigeria,779488368,195.9,Start
Salisu Matori,nigeria,779488370,195.9,Start
Sama’ila Mamman,nigeria,779488376,195.9,Start
Satty Davies Gogwim,nigeria,779488378,195.9,Start
Silas Janfa,nigeria,779488381,195.9,Start
Simeon Oduoye,nigeria,779488383,195.9,Start
Simon Ajibola,nigeria,779488384,195.9,Start
Sola Akinyede,nigeria,779488387,195.9,Start
Sylvanus Ngele,nigeria,779488405,195.9,Stub
Sylvester Anyanwu,nigeria,779488409,195.9,Start
Sylvester Ayodele Arise,nigeria,779488411,195.9,Start
Tawar Umbi Wada,nigeria,779488414,195.9,Stub
Tokunbo Afikuyomi,nigeria,779488428,195.9,Stub
Tupele-Ebi Diffa,nigeria,779488435,195.9,Stub
Udoma Udo Udoma,nigeria,779488440,195.9,Start
Umar Usman Dukku,nigeria,779488443,195.9,Stub
Umaru Dahiru,nigeria,779488446,195.9,Start
Victor Oyofo,nigeria,779488452,195.9,Stub
Vincent Obasi Usulor,nigeria,779488454,195.9,Stub
Wahab Dosunmu,nigeria,779488456,195.9,Stub
Wilson Asinobi Ake,nigeria,779488458,195.9,Start
Yushau Anka,nigeria,779488463,195.9,Start
Gbemisola Ruqayyah Saraki,nigeria,779488979,195.9,Start
Joy Emodi,nigeria,779489069,195.9,Start
Nkechi Justina Nwaogu,nigeria,779489215,195.9,Start
Stella Omu,nigeria,779489281,195.9,Start
Zainab Abdulkadir Kure,nigeria,779489373,195.9,Stub
Nenadi Usman,nigeria,779578315,195.9,Start
Ken Nnamani,nigeria,779710549,195.9,Start
Jumoke Akindele,nigeria,779732906,195.9,Start
Patrica Ndogu,nigeria,779745886,195.9,Stub
Lateef Adegbite,nigeria,779961769,195.9,C
Ita David Ikpeme,nigeria,780341622,195.9,Start
Nkeiruka Onyejeocha,nigeria,781024802,195.9,Stub
Folake Olunloyo,nigeria,781239098,195.9,Stub
List of impeached Nigerian state governors,nigeria,781543519,195.9,Start
Ebikabowei Victor-Ben,nigeria,782178603,195.9,Start
Segun Adewale (Aeroland),nigeria,782357462,195.9,Start
Sunday Fajinmi,nigeria,782357673,195.9,Start
Ibrahim Tahir,nigeria,782437981,195.9,Start
Adams Dabotorudima,nigeria,782848034,195.9,Stub
Smart Adeyemi,nigeria,783362770,195.9,Start
Anna Mghwira,nigeria,783656407,195.9,Start
Martin Elechi,nigeria,783728193,195.9,Stub
James Ocholi,nigeria,783737928,195.9,Stub
Clement Isong,nigeria,783833481,195.9,C
